"track_name","album","release_date","duration_ms","popularity","speechiness","danceability","tempo","word","n"
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"slowing",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"growing",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"smoke",45
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"call",55
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"home",37
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"sleep",20
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"neighbors",4
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"hear",40
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"weep",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"streets",24
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"watch",43
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"feelings",29
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"staring",3
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"saddest",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"eyes",38
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"loneliness",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"barely",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"blink",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"letters",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"reach",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"hope",36
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"lyrics",4
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"sync",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"ambition",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"dead",51
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"forgotten",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"track",6
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"dale",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"earnhardt",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"liver",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"rotten",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"alcoholic",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"tripping",11
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"intentions",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"club",12
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"night",28
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"guys",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"dolls",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"balling",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"bout",68
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"drop",15
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"ball",13
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"calling",13
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"engineer",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"called",18
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"told",56
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"studio",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"wanna",114
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"heaven",13
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"unfair",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"billion",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"people",64
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"planet",6
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"earth",25
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"follow",9
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"vanity",3
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"means",8
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"evil",13
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"guess",16
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"cathedral",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"blessings",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"live",88
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"conclusion",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"stumble",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"planning",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"demise",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"forgetting",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"picture",7
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"wallet",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"size",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"life",186
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"apologize",2
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"promise",43
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"stay",19
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"faithful",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"focused",5
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"sanctified",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"distracted",3
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"question",13
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"bounce",10
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"backwards",7
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"action",3
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"impaired",1
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"lose",7
"Growing Apart","Overly Dedicated",2010-09-14,220995,52,0.366,0.586,106.835,"tonight",8
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"lord",41
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"forgive",13
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"kill",54
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"stand",13
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"shake",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"hand",25
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"jump",14
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"minivan",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"double",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"block",21
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"blam",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"shaq",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"black",94
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"pray",45
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"chopper",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"radio",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"single",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"police",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"signals",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"land",10
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"corner",8
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"coroners",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"comfort",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"momma",20
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"dead",51
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"morning",15
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"toasted",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"homies",47
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"drink",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"smoke",45
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"marijuana",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"change",20
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"game",40
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"play",33
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"uncles",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"raised",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"compton",29
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"accomplished",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"conscience",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"load",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"start",27
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"dumping",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"enemies",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"headhunting",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"sympathy",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"love",252
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"streets",24
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"protect",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"neck",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"coming",7
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"respect",27
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"split",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"onion",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"chop",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"deck",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"head",62
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"tumbling",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"gymnastics",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"ignorance",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"bliss",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"hardest",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"heard",24
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"discharge",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"diss",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"tryna",42
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"ball",13
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"rock",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"dish",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"pistol",7
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"whip",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"posers",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"pissed",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"peel",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"hoopty",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"wanna",114
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"shoot",21
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"salute",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"seduce",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"indubitably",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"street",37
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"weak",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"weeks",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"album",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"smile",12
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"malcolm",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"martin",12
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"luther",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"future",19
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"talent",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"tarot",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"card",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"reading",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"foreseeing",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"vanish",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"including",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"planet",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"cats",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"watered",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"clowns",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"sink",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"titanic",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"titanium",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"watch",43
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"panic",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"dammit",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"damaged",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"corpse",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"identified",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"parents",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"apparently",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"parrot",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"mocking",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"blueprint",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"share",16
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"call",55
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"sheriff",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"stop",31
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"hearin",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"comments",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"critics",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"calling",13
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"conscious",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"truthfully",4
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"shooter",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"kweli",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"common",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"proves",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"called",18
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"rappers",14
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"ghostbusters",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"busters",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"casper",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"hundred",23
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"percent",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"wreck",3
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"walk",26
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"crime",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"scene",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"remember",24
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"bein",11
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"seventeen",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"wishin",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"sign",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"labels",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"rewind",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"backin",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"bargains",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"flip",5
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"blue",27
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"dolphin",1
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"willie",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"fool",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"beats",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"bleed",9
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"speaker",2
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"spoke",6
"Ignorance Is Bliss","Overly Dedicated",2010-09-14,210494,55,0.387,0.644,82.156,"speak",14
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"alright",42
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"life",186
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"feel",120
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"advice",10
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"diary",2
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"stressing",3
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"gray",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"hairs",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"inspire",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"woes",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"shine",3
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"love",252
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"diamonds",9
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"ronnie",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"club",12
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"fresh",5
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"school",23
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"racist",5
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"fired",8
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"pushing",4
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"momma",20
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"stop",31
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"rosecrans",7
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"trust",23
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"rushed",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"cousin",19
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"prolly",17
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"guilty",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"association",1
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"story",10
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"flip",5
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"split",5
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"judge",18
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"pain",35
"P&P 1.5","Overly Dedicated",2010-09-14,361942,54,0.369,0.55,146.453,"death",13
